,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3258,Harbourfront West,43.6400801,-79.3801495,Boxcar Social,43.63831906511549,-79.38246311921247,Café
3259,Harbourfront West,43.6400801,-79.3801495,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
3260,Harbourfront West,43.6400801,-79.3801495,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
3261,Harbourfront West,43.6400801,-79.3801495,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
3262,Harbourfront West,43.6400801,-79.3801495,iQ Food Co,43.642851,-79.382081,Salad Place
3263,Harbourfront West,43.6400801,-79.3801495,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
3264,Harbourfront West,43.6400801,-79.3801495,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
3265,Harbourfront West,43.6400801,-79.3801495,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
3266,Harbourfront West,43.6400801,-79.3801495,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
3267,Harbourfront West,43.6400801,-79.3801495,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
3268,Harbourfront West,43.6400801,-79.3801495,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
3269,Harbourfront West,43.6400801,-79.3801495,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
3270,Harbourfront West,43.6400801,-79.3801495,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
3271,Harbourfront West,43.6400801,-79.3801495,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
3272,Harbourfront West,43.6400801,-79.3801495,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
3273,Harbourfront West,43.6400801,-79.3801495,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
3274,Harbourfront West,43.6400801,-79.3801495,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
3275,Harbourfront West,43.6400801,-79.3801495,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
3276,Harbourfront West,43.6400801,-79.3801495,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
3277,Harbourfront West,43.6400801,-79.3801495,TELUS,43.64331243103257,-79.38099939294844,IT Services
3278,Harbourfront West,43.6400801,-79.3801495,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
3279,Harbourfront West,43.6400801,-79.3801495,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
3280,Harbourfront West,43.6400801,-79.3801495,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
3281,Harbourfront West,43.6400801,-79.3801495,PawsWay,43.63859915782706,-79.38499178154079,Event Space
3282,Harbourfront West,43.6400801,-79.3801495,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
3283,Harbourfront West,43.6400801,-79.3801495,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
3284,Harbourfront West,43.6400801,-79.3801495,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
3285,Harbourfront West,43.6400801,-79.3801495,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
3286,Harbourfront West,43.6400801,-79.3801495,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
3287,Harbourfront West,43.6400801,-79.3801495,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
3288,Harbourfront West,43.6400801,-79.3801495,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
3289,Harbourfront West,43.6400801,-79.3801495,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
3290,Harbourfront West,43.6400801,-79.3801495,Booster Juice,43.64322536,-79.3812383,Juice Bar
3291,Harbourfront West,43.6400801,-79.3801495,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
3292,Harbourfront West,43.6400801,-79.3801495,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
3293,Harbourfront West,43.6400801,-79.3801495,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
3294,Harbourfront West,43.6400801,-79.3801495,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
3295,Harbourfront West,43.6400801,-79.3801495,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
3296,Harbourfront West,43.6400801,-79.3801495,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
3297,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64309,-79.383071,Coffee Shop
3298,Harbourfront West,43.6400801,-79.3801495,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
3299,Harbourfront West,43.6400801,-79.3801495,McCafé,43.644490691919735,-79.38110912246584,Café
3300,Harbourfront West,43.6400801,-79.3801495,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
3301,Harbourfront West,43.6400801,-79.3801495,Dollarama,43.641765,-79.379589,Discount Store
3302,Harbourfront West,43.6400801,-79.3801495,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
3303,Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
3304,Harbourfront West,43.6400801,-79.3801495,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
3305,Harbourfront West,43.6400801,-79.3801495,Panago,43.64251764051932,-79.38359138522554,Pizza Place
3306,Harbourfront West,43.6400801,-79.3801495,Radisson Admiral Hotel Toronto-Harbourfront,43.6388472,-79.3855839,Hotel
3307,Harbourfront West,43.6400801,-79.3801495,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
3308,Harbourfront West,43.6400801,-79.3801495,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
3309,Harbourfront West,43.6400801,-79.3801495,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
3310,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.640257,-79.381731,Coffee Shop
3311,Harbourfront West,43.6400801,-79.3801495,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
3312,Harbourfront West,43.6400801,-79.3801495,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
3313,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
3314,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
3315,Harbourfront West,43.6400801,-79.3801495,Sushi Shop,43.643485,-79.38096,Restaurant
3316,Harbourfront West,43.6400801,-79.3801495,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
3317,Harbourfront West,43.6400801,-79.3801495,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
3318,Harbourfront West,43.6400801,-79.3801495,Winners,43.64206291678669,-79.37900143460836,Department Store
3319,Harbourfront West,43.6400801,-79.3801495,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
3320,Harbourfront West,43.6400801,-79.3801495,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
3321,Harbourfront West,43.6400801,-79.3801495,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
3322,Harbourfront West,43.6400801,-79.3801495,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
3323,Harbourfront West,43.6400801,-79.3801495,Subway,43.64105847366237,-79.37858572023777,Sandwich Place
3324,Harbourfront West,43.6400801,-79.3801495,The Fox,43.64274569998873,-79.37781591487587,Pub
3325,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.6425033268289,-79.37524568288464,Coffee Shop
3326,Harbourfront West,43.6400801,-79.3801495,SportChek,43.642814842317044,-79.38040776035005,Sporting Goods Shop
3327,Harbourfront West,43.6400801,-79.3801495,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
3328,Harbourfront West,43.6400801,-79.3801495,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
3329,Harbourfront West,43.6400801,-79.3801495,WestinWORKOUT Gym,43.64054365805462,-79.37594834079205,Gym
3330,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
3331,Harbourfront West,43.6400801,-79.3801495,Thai Express,43.64309,-79.383071,Thai Restaurant
3332,Harbourfront West,43.6400801,-79.3801495,Miller Tavern,43.64239153286039,-79.37751186704443,Steakhouse
3333,Harbourfront West,43.6400801,-79.3801495,Szechuan Express,43.64134582504235,-79.37796013792254,Chinese Restaurant
3334,Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.641340039994496,-79.37799204978754,Coffee Shop
3335,Harbourfront West,43.6400801,-79.3801495,Starbucks,43.641082,-79.378719,Coffee Shop
3336,Harbourfront West,43.6400801,-79.3801495,The Goodman Pub & Kitchen,43.638300916387905,-79.38000753984343,Restaurant
3337,Harbourfront West,43.6400801,-79.3801495,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
3338,Harbourfront West,43.6400801,-79.3801495,John Bassett Theatre,43.64249264289031,-79.38524254639685,Convention Center
3339,Harbourfront West,43.6400801,-79.3801495,Sobeys Urban Fresh Queens Quay,43.638769,-79.380756,Grocery Store
3340,Harbourfront West,43.6400801,-79.3801495,Waterclub Gym & Pool,43.64002310860782,-79.38177707646237,Gym
3341,Harbourfront West,43.6400801,-79.3801495,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
3342,Harbourfront West,43.6400801,-79.3801495,Pinnacle Centre Fitness Centre & Pool,43.64308539252521,-79.37718577191337,Gym Pool
3343,Harbourfront West,43.6400801,-79.3801495,Second Cup,43.64294114122368,-79.37763943589252,Coffee Shop
3344,Harbourfront West,43.6400801,-79.3801495,Tim Hortons,43.641663,-79.377538,Coffee Shop
3345,Harbourfront West,43.6400801,-79.3801495,LCBO,43.64259312255055,-79.38078107729677,Liquor Store
3346,Harbourfront West,43.6400801,-79.3801495,Pita & Grill,43.642446581014745,-79.38342950223203,Mediterranean Restaurant
3347,Bathurst Quay,43.6357905,-79.398329,Starbucks,43.636679,-79.400321,Coffee Shop
3348,Bathurst Quay,43.6357905,-79.398329,Toronto Music Garden,43.636901770652464,-79.39393331122407,Garden
3349,Bathurst Quay,43.6357905,-79.398329,Sansotei Ramen,43.63917614914748,-79.39818352488898,Ramen Restaurant
3350,Bathurst Quay,43.6357905,-79.398329,Little Norway Park,43.634871416753256,-79.39847430789386,Park
3351,Bathurst Quay,43.6357905,-79.398329,Ireland Park,43.63482518211738,-79.39560104255165,Sculpture Garden
3352,Bathurst Quay,43.6357905,-79.398329,Roywoods,43.63909873327465,-79.3984489696356,Caribbean Restaurant
3353,Bathurst Quay,43.6357905,-79.398329,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
3354,Bathurst Quay,43.6357905,-79.398329,Tim Hortons,43.63744078539766,-79.40031096339226,Coffee Shop
3355,Bathurst Quay,43.6357905,-79.398329,Canoe Landing Park,43.63876173785461,-79.39706683158875,Park
3356,Bathurst Quay,43.6357905,-79.398329,touti gelati and café,43.636922845146216,-79.39659966196908,Café
3357,Bathurst Quay,43.6357905,-79.398329,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
3358,Bathurst Quay,43.6357905,-79.398329,The National Ballet of Canada,43.63742907978547,-79.3934224456686,Dance Studio
3359,Bathurst Quay,43.6357905,-79.398329,Aroma Espresso Bar,43.633702,-79.397748,Coffee Shop
3360,Bathurst Quay,43.6357905,-79.398329,Music Garden Cafe,43.63741272727682,-79.39319822559642,Café
3361,Bathurst Quay,43.6357905,-79.398329,Guirei Sushi,43.636867379583244,-79.39692662586845,Sushi Restaurant
3362,Bathurst Quay,43.6357905,-79.398329,Rose's New York,43.6389451629175,-79.39894255268376,Diner
3363,Bathurst Quay,43.6357905,-79.398329,Parisco Cafe,43.635955286494344,-79.40433072794977,Café
3364,Bathurst Quay,43.6357905,-79.398329,Billy Bishop Airport Tunnel,43.63409654411113,-79.39724354414479,Tunnel
3365,Bathurst Quay,43.6357905,-79.398329,Tim Hortons,43.639553622890865,-79.39846312570995,Coffee Shop
3366,Bathurst Quay,43.6357905,-79.398329,TD Canada Trust,43.636342,-79.4019053,Bank
3367,Bathurst Quay,43.6357905,-79.398329,Iruka Sushi,43.636900740901396,-79.3966095935637,Japanese Restaurant
3368,Bathurst Quay,43.6357905,-79.398329,Harbourfront Marina Quay West,43.636638116410566,-79.39422468937762,Harbor / Marina
3369,Bathurst Quay,43.6357905,-79.398329,West Harbour City Gym,43.636440039239694,-79.40294425557241,Gym
3370,Bathurst Quay,43.6357905,-79.398329,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
3371,South Niagara,43.6456362,-79.4097646,Sud Forno,43.64620838557792,-79.40898619780963,Bakery
3372,South Niagara,43.6456362,-79.4097646,Cumbrae's,43.64624849355752,-79.40892240807182,Butcher
3373,South Niagara,43.6456362,-79.4097646,Type Books,43.645684921039226,-79.41163677423458,Bookstore
3374,South Niagara,43.6456362,-79.4097646,The Paper Place,43.645665,-79.411644,Paper / Office Supplies Store
3375,South Niagara,43.6456362,-79.4097646,Terroni,43.646177417633886,-79.4091503314554,Pizza Place
3376,South Niagara,43.6456362,-79.4097646,NADÈGE,43.64573967060089,-79.4114739615318,Bakery
3377,South Niagara,43.6456362,-79.4097646,Dufflet Pastries,43.646306,-79.408456,Dessert Shop
3378,South Niagara,43.6456362,-79.4097646,Noce,43.64555,-79.411294,Italian Restaurant
3379,South Niagara,43.6456362,-79.4097646,Sam James Coffee Bar,43.64541,-79.412444,Café
3380,South Niagara,43.6456362,-79.4097646,Loaded Pierogi,43.64589205525146,-79.40996945189744,Dumpling Restaurant
3381,South Niagara,43.6456362,-79.4097646,Warby Parker,43.64656073178581,-79.40765043133744,Optical Shop
3382,South Niagara,43.6456362,-79.4097646,Mula Yoga,43.644937741634415,-79.40861602759297,Yoga Studio
3383,South Niagara,43.6456362,-79.4097646,Soufi's,43.646552639104186,-79.40733879264602,Middle Eastern Restaurant
3384,South Niagara,43.6456362,-79.4097646,Mini Mioche,43.646287776396655,-79.40865156961742,Kids Store
3385,South Niagara,43.6456362,-79.4097646,Misfit Studio,43.646308,-79.407839,Yoga Studio
3386,South Niagara,43.6456362,-79.4097646,Anthropologie,43.64632204538645,-79.407741071277,Women's Store
3387,South Niagara,43.6456362,-79.4097646,Timmie Doggie Outfitters,43.64581845120777,-79.41071613776771,Pet Store
3388,South Niagara,43.6456362,-79.4097646,Spectacle,43.64594316888745,-79.41019227353013,Optical Shop
3389,South Niagara,43.6456362,-79.4097646,UFO Restaurant,43.64399943323073,-79.40876747284632,Diner
3390,South Niagara,43.6456362,-79.4097646,White Squirrel,43.64547578974246,-79.41235326307789,Café
3391,South Niagara,43.6456362,-79.4097646,Tokyo Smoke,43.64675,-79.40714,Smoke Shop
3392,South Niagara,43.6456362,-79.4097646,ZANE,43.64643537853818,-79.40738980984081,Accessories Store
3393,South Niagara,43.6456362,-79.4097646,North of Brooklyn Pizzeria,43.646945,-79.406561,Pizza Place
3394,South Niagara,43.6456362,-79.4097646,Nomad,43.646087154176506,-79.40925372307596,Men's Store
3395,South Niagara,43.6456362,-79.4097646,Tokyo Smoke,43.643662693694736,-79.41168157843822,Coffee Shop
3396,South Niagara,43.6456362,-79.4097646,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
3397,South Niagara,43.6456362,-79.4097646,Frank & Oak,43.646578679273,-79.4066551656789,Clothing Store
3398,South Niagara,43.6456362,-79.4097646,Sanko,43.64615368870059,-79.40958555816543,Grocery Store
3399,South Niagara,43.6456362,-79.4097646,Dlish Cupcakes,43.64604073091821,-79.40965034349301,Cupcake Shop
3400,South Niagara,43.6456362,-79.4097646,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
3401,South Niagara,43.6456362,-79.4097646,Dutil,43.64633956181199,-79.40845541565209,Boutique
3402,South Niagara,43.6456362,-79.4097646,Oyster Boy,43.64512413993281,-79.41425949836677,Seafood Restaurant
3403,South Niagara,43.6456362,-79.4097646,ps by prettysweet,43.64283796940435,-79.40828919410706,Dessert Shop
3404,South Niagara,43.6456362,-79.4097646,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
3405,South Niagara,43.6456362,-79.4097646,Neat,43.64689475245108,-79.40568791122043,Furniture / Home Store
3406,South Niagara,43.6456362,-79.4097646,Nando's,43.64639267,-79.40695075,Portuguese Restaurant
3407,South Niagara,43.6456362,-79.4097646,Le Swan,43.645102,-79.41483,American Restaurant
3408,South Niagara,43.6456362,-79.4097646,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
3409,South Niagara,43.6456362,-79.4097646,Jimmy's Coffee,43.64660323797578,-79.4067108433949,Coffee Shop
3410,South Niagara,43.6456362,-79.4097646,Pennies Bar,43.64326,-79.41224,Bar
3411,South Niagara,43.6456362,-79.4097646,Ramen Misoya,43.64677773105476,-79.40625175879019,Ramen Restaurant
3412,South Niagara,43.6456362,-79.4097646,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
3413,South Niagara,43.6456362,-79.4097646,Stanley Park (Dog Park),43.64166802703168,-79.40926920430412,Dog Run
3414,South Niagara,43.6456362,-79.4097646,Lamesa,43.647052218279086,-79.40465322314158,Filipino Restaurant
3415,South Niagara,43.6456362,-79.4097646,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
3416,South Niagara,43.6456362,-79.4097646,Old Faithful Shop,43.645050932475485,-79.41475079258245,Furniture / Home Store
3417,South Niagara,43.6456362,-79.4097646,Sushi 930,43.64220253033019,-79.41108315447329,Sushi Restaurant
3418,South Niagara,43.6456362,-79.4097646,Pita Choice,43.643474439876414,-79.4047878851775,Sandwich Place
3419,South Niagara,43.6456362,-79.4097646,Old York Bar & Grill,43.64193487151105,-79.40641941847252,Burger Joint
3420,South Niagara,43.6456362,-79.4097646,Aēsop,43.645090256716806,-79.41447228456677,Cosmetics Shop
3421,South Niagara,43.6456362,-79.4097646,Carmen,43.644829338661474,-79.41587230493745,Tapas Restaurant
3422,South Niagara,43.6456362,-79.4097646,Nam Sandwich Shop,43.64513143431947,-79.41433440936565,Vietnamese Restaurant
3423,South Niagara,43.6456362,-79.4097646,Tim Hortons,43.6421518231186,-79.412652477622,Coffee Shop
3424,South Niagara,43.6456362,-79.4097646,King Rustic,43.641899,-79.412172,Comfort Food Restaurant
3425,South Niagara,43.6456362,-79.4097646,Pizza Nova,43.642010853785024,-79.41190916306661,Pizza Place
3426,South Niagara,43.6456362,-79.4097646,My Roti Place,43.641987,-79.411763,Indian Restaurant
3427,Island airport,43.628057049999995,-79.3979911558998,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
